Outlet_Identifier,Item_Identifier,Item_Outlet_Sales
OUT013,FDI35,4383.6914
OUT013,FDA14,2163.4111
OUT013,FDU58,3721.0803
OUT013,NCT29,1684.7767
OUT013,NCU05,1052.9487
OUT013,FDX24,1346.5742
OUT013,FDM14,1630.4435
OUT013,FDE21,1992.4265
OUT013,FDV24,2509.6716
OUT013,FDS23,2009.9695
OUT013,FDH08,3523.2446
OUT013,FDF11,3218.2043
OUT013,FDR45,4587.4976
OUT013,FDW40,2483.7515
OUT013,FDY45,3969.408
OUT013,DRE03,565.8544
OUT013,FDY35,877.4468
OUT013,NCT42,1911.2528
OUT013,DRD01,837.5469
OUT013,FDH33,816.02026
OUT013,DRZ24,1634.7106
OUT013,NCB07,3006.7302
OUT013,FDS10,2182.105
OUT013,FDI12,1502.7223
OUT013,NCW42,3826.9668
OUT013,NCL54,3368.9773
OUT013,FDO49,386.63074
OUT013,FDR16,2836.1816
OUT013,FDJ46,2548.9048
OUT013,FDY04,2294.452
OUT013,FDP45,3836.654
OUT013,FDS32,2320.2627
OUT013,FDP31,770.2234
OUT013,FDJ07,1836.2037
OUT013,FDM46,1497.3219
OUT013,FDU45,3005.6152
OUT013,FDQ58,2122.9514
OUT013,FDK03,4505.9897
OUT013,FDU44,2319.8704
OUT013,FDM57,1254.9899
OUT013,FDK32,2769.9526
OUT013,FDE52,1038.1918
OUT013,NCM42,1320.4559
OUT013,FDV58,1829.6252
OUT013,FDH05,3040.577
OUT013,DRK37,3800.3384
OUT013,FDT58,2578.1235
OUT013,FDK28,4407.9277
OUT013,DRY23,975.5113
OUT013,FDB09,1546.8033
OUT013,FDQ32,2091.6624
OUT013,NCP06,2394.5037
OUT013,FDI53,2057.1238
OUT013,FDX32,2419.3118
OUT013,DRN11,2236.4534
OUT013,DRJ37,1964.6858
OUT013,DRN59,646.16833
OUT013,DRD49,2963.6025
OUT013,FDW35,606.9511
OUT013,FDI09,3519.7922
OUT013,FDY10,2113.527
OUT013,FDK44,2333.06
OUT013,FDU03,2756.3704
OUT013,NCE06,2142.685
OUT013,FDW39,2340.0564
OUT013,FDS52,1198.9996
OUT013,NCF54,3056.334
OUT013,NCP54,1768.4
OUT013,DRL49,1906.7926
OUT013,DRC13,1462.138
OUT013,FDZ44,1740.9863
OUT013,FDS09,913.8696
OUT013,FDX08,3570.1074
OUT013,FDE41,1124.6929
OUT013,FDM34,1959.5804
OUT013,FDX43,2525.1003
OUT013,FDH12,1562.913
OUT013,FDO11,4409.2197
OUT013,FDL36,1592.5765
OUT013,FDP21,2851.7512
OUT013,FDD20,2249.01
OUT013,FDL25,951.57275
OUT013,FDX28,1659.5233
OUT013,NCD31,2622.6462
OUT013,FDI34,3683.2515
OUT013,FDF14,2376.5266
OUT013,FDH09,581.6378
OUT013,FDB34,1550.4607
OUT013,DRG51,2208.7913
OUT013,NCM29,2245.716
OUT013,FDS01,3014.1985
OUT013,FDE09,1171.8052
OUT013,FDP59,1596.8981
OUT013,FDJ28,2950.8865
OUT013,FDU52,1365.2369
OUT013,FDG04,3123.1199
OUT013,FDP12,511.62674
OUT013,FDV55,2804.1538
OUT013,FDG35,2716.8523
OUT013,FDO04,763.9444
OUT013,NCP18,2133.538
OUT013,FDS03,1416.3711
OUT013,FDX22,3278.9749
OUT013,FDS50,4284.1914
OUT013,NCN14,3238.9775
OUT013,FDT15,2643.8403
OUT013,NCB19,1754.3722
OUT013,FDH22,2281.4583
OUT013,FDJ36,1679.1669
OUT013,FDU09,826.9867
OUT013,FDY08,2222.2327
OUT013,FDT47,1650.2351
OUT013,NCB31,3268.2827
OUT013,FDF41,2790.5835
OUT013,FDQ22,1097.7621
OUT013,DRF48,2674.795
OUT013,FDV01,2185.0598
OUT013,FDX48,2352.3577
OUT013,DRO47,2091.7153
OUT013,FDQ25,2525.0056
OUT013,NCM31,3526.3564
OUT013,FDB41,830.80444
OUT013,FDR34,4524.709
OUT013,FDG58,1992.6774
OUT013,FDO45,1147.1482
OUT013,FDZ19,2820.2773
OUT013,FDW57,3232.0
OUT013,FDA25,1689.9596
OUT013,FDP51,2299.5842
OUT013,FDC15,2181.4949
OUT013,FDD36,1674.6765
OUT013,FDR07,1392.8237
OUT013,FDQ08,757.6887
OUT013,FDQ12,2914.6802
OUT013,FDT11,3329.0017
OUT013,FDB08,2513.8076
OUT013,NCO02,1002.0377
OUT013,FDT38,1157.3479
OUT013,FDJ53,1756.0297
OUT013,FDQ36,616.1739
OUT013,DRI51,2506.3123
OUT013,NCX54,2053.1206
OUT013,DRE01,3871.9902
OUT013,FDX51,3055.7412
OUT013,FDV23,1726.8862
OUT013,FDR20,544.20013
OUT013,FDA11,1173.744
OUT013,FDR39,3729.8042
OUT013,NCH55,2044.6146
OUT013,FDO16,2001.9612
OUT013,DRF23,3068.4036
OUT013,FDU33,577.8973
OUT013,FDT13,3028.7168
OUT013,DRI39,980.42834
OUT013,FDI08,4347.4556
OUT013,NCR41,1563.1979
OUT013,FDA27,2419.8796
OUT013,NCY05,310.19592
OUT013,DRH01,3036.395
OUT013,FDY39,3331.4958
OUT013,FDY44,2874.6753
OUT013,DRL60,1720.5197
OUT013,FDI07,5044.664
OUT013,FDR47,2700.946
OUT013,FDT52,3882.5757
OUT013,NCF06,4392.555
OUT013,FDT59,4391.842
OUT013,FDK15,1930.0695
OUT013,NCS42,1381.8071
OUT013,FDE34,4098.4688
OUT013,FDI40,1694.8517
OUT013,FDG22,645.26587
OUT013,NCO41,1739.4982
OUT013,FDF17,2190.1526
OUT013,FDC56,2600.0095
OUT013,NCL29,2465.5044
OUT013,FDF26,2686.8372
OUT013,FDY02,3553.5046
OUT013,FDK48,1174.1162
OUT013,FDH24,2287.2717
OUT013,FDA32,2849.9465
OUT013,FDR03,4236.432
OUT013,NCJ42,1641.2771
OUT013,FDJ08,2760.327
OUT013,FDC20,658.6779
OUT013,FDX12,3243.623
OUT013,NCY54,2768.3762
OUT013,FDP52,4019.37
OUT013,FDG28,3990.6743
OUT013,DRG39,808.91907
OUT013,FDK46,4265.4043
OUT013,FDQ01,3602.3577
OUT013,FDT60,2129.1091
OUT013,FDQ55,2330.768
OUT013,FDR08,1711.6914
OUT013,FDR44,2339.7603
OUT013,NCX41,3491.3672
OUT013,FDP01,1709.8951
OUT013,NCW41,1974.8925
OUT013,DRC49,1560.3462
OUT013,FDC45,2396.2192
OUT013,DRG27,625.66
OUT013,FDU31,2964.051
OUT013,FDB53,2991.5703
OUT013,FDW19,1674.9989
OUT013,FDV36,2251.3928
OUT013,FDP56,682.2122
OUT013,DRJ01,2136.5063
OUT013,FDN32,3373.3845
OUT013,FDV07,1532.868
OUT013,FDU14,4577.2246
OUT013,DRC27,4132.725
OUT013,DRI11,1597.8462
OUT013,FDQ04,547.2838
OUT013,FDP39,785.0379
OUT013,FDZ02,1090.1305
OUT013,FDP32,2106.7397
OUT013,FDD22,2415.8435
OUT013,DRK59,3716.9683
OUT013,NCO42,2579.359
OUT013,DRM47,2841.378
OUT013,FDP04,882.97284
OUT013,FDD59,1139.4004
OUT013,NCM18,1215.4072
OUT013,FDC23,3600.8728
OUT013,FDY46,2463.326
OUT013,DRF60,4934.9097
OUT013,NCR42,404.5307
OUT013,FDO25,3971.7107
OUT013,FDF58,935.3682
OUT013,FDE24,2127.0842
OUT013,NCL41,461.372
OUT013,FDR22,1887.18
OUT013,NCC18,2638.733
OUT013,NCI18,3216.3137
OUT013,FDU55,5955.2925
OUT013,FDZ07,1062.235
OUT013,FDT39,2252.6191
OUT013,DRC12,2710.9578
OUT013,FDG44,1137.748
OUT013,DRE15,1029.1742
OUT013,FDW04,1945.769
OUT013,FDV43,634.7171
OUT013,FDG21,2478.7996
OUT013,NCE43,3031.3188
OUT013,FDO57,2999.0115
OUT013,FDJ56,1703.3195
OUT013,FDM16,803.909
OUT013,FDV33,4461.6074
OUT013,FDY09,2800.4575
OUT013,NCQ30,1652.3341
OUT013,NCH06,2309.5442
OUT013,FDH04,1277.661
OUT013,FDF59,1861.1553
OUT013,FDT01,2750.1917
OUT013,NCS30,1614.3702
OUT013,FDP58,2253.4395
OUT013,FDJ16,1208.9045
OUT013,FDR33,1597.8466
OUT013,FDY50,1274.1252
OUT013,FDO56,1882.8048
OUT013,DRH59,886.98334
OUT013,NCU30,2185.2002
OUT013,FDC48,1480.313
OUT013,FDK27,1676.2765
OUT013,FDT35,2274.116
OUT013,FDJ27,1781.6539
OUT013,FDX10,609.5788
OUT013,FDL15,2646.1204
OUT013,FDT22,787.9377
OUT013,FDG20,2599.4578
OUT013,FDY33,3464.4785
OUT013,DRJ25,892.83624
OUT013,NCI54,1870.8558
OUT013,FDA28,2396.879
OUT013,NCK07,2714.0938
OUT013,NCA53,1058.9402
OUT013,FDH57,1836.5963
OUT013,NCU29,2330.4504
OUT013,FDN44,2760.9404
OUT013,FDB50,1308.9048
OUT013,FDD48,2212.2585
OUT013,NCB30,2925.5293
OUT013,FDK25,3509.7124
OUT013,FDV15,1554.165
OUT013,FDY43,2537.1265
OUT013,FDG40,473.2747
OUT013,FDM21,3116.7937
OUT013,NCW06,3190.4932
OUT013,FDT33,2584.031
OUT013,FDO03,4397.2827
OUT013,FDD28,691.09143
OUT013,NCM55,2736.4375
OUT013,NCJ43,1987.7498
OUT013,DRN36,1711.778
OUT013,FDI46,3942.3728
OUT013,FDV32,1068.729
OUT013,NCA41,3323.5422
OUT013,FDH28,661.4613
OUT013,FDR56,2869.2322
OUT013,NCN29,732.7611
OUT013,DRE37,3801.587
OUT013,FDU48,2358.8357
OUT013,FDJ15,4122.7217
OUT013,FDF44,2242.0342
OUT013,FDC04,3729.178
OUT013,NCY41,495.27267
OUT013,NCO07,2871.2397
OUT013,DRG49,5005.1934
OUT013,DRL11,2761.1672
OUT013,FDT43,441.85623
OUT013,FDD53,741.472
OUT013,DRO35,2269.968
OUT013,FDY34,1956.9064
OUT013,NCR29,625.1995
OUT013,NCG42,2361.2678
OUT013,FDJ02,1835.9141
OUT013,DRL47,1752.8451
OUT013,FDZ35,1733.8279
OUT013,FDL14,2188.0767
OUT013,NCO17,1924.3739
OUT013,FDG05,2387.6272
OUT013,DRF51,609.448
OUT013,FDJ50,382.03378
OUT013,FDN52,1378.9723
OUT013,FDX14,1136.0088
OUT013,FDV10,710.4267
OUT013,FDI36,3802.8726
OUT013,DRK35,821.9648
OUT013,FDT02,449.09415
OUT013,FDZ58,2232.5125
OUT013,NCZ18,4477.155
OUT013,FDY58,5232.7354
OUT013,FDV11,3060.965
OUT013,FDQ11,2467.3757
OUT013,NCC55,269.29636
OUT013,FDX25,3919.6304
OUT013,DRI37,1018.48785
OUT013,NCP43,2843.113
OUT013,FDM09,2042.0812
OUT013,FDZ47,1528.1007
OUT013,FDO40,2458.718
OUT013,NCL30,2195.7678
OUT013,FDF46,2065.8853
OUT013,FDJ26,1503.9272
OUT013,FDY15,1782.219
OUT013,FDH45,794.89166
OUT013,FDC59,786.3444
OUT013,FDA22,2839.4622
OUT013,FDF28,1967.1548
OUT013,FDE39,1587.79
OUT013,FDB22,2518.6726
OUT013,NCK42,3622.0342
OUT013,FDU01,3222.3447
OUT013,NCW30,5488.7686
OUT013,NCN54,661.03516
OUT013,FDP22,848.667
OUT013,NCS38,1824.286
OUT013,NCP17,876.1076
OUT013,FDK60,1553.1726
OUT013,FDC50,1487.4255
OUT013,NCF30,2145.4592
OUT013,FDW37,1500.4141
OUT013,FDQ14,2012.5457
OUT013,FDZ39,1394.9684
OUT013,NCP42,2971.2505
OUT013,FDG10,648.47076
OUT013,FDV59,3566.7922
OUT013,NCE55,2652.8865
OUT013,FDP48,3487.8513
OUT013,FDW56,3869.7112
OUT013,FDK24,881.62836
OUT013,NCV18,1936.1777
OUT013,NCI31,642.0264
OUT013,FDY32,2554.533
OUT013,DRB24,1547.3477
OUT013,FDZ48,1952.4315
OUT013,FDY22,2466.246
OUT013,FDS25,2169.196
OUT013,FDZ22,1048.0217
OUT013,NCZ17,514.07355
OUT013,FDU25,862.4779
OUT013,FDX01,1526.8457
OUT013,DRC24,2566.658
OUT013,FDA49,984.3708
OUT013,NCT53,2195.9268
OUT013,NCT18,3264.4302
OUT013,FDZ60,1385.0067
OUT013,FDZ46,1919.927
OUT013,DRH03,1062.2085
OUT013,FDB21,3515.9
OUT013,FDR25,5639.9985
OUT013,FDQ47,839.71606
OUT013,FDW10,1673.4967
OUT013,FDU60,2492.91
OUT013,NCR18,464.07465
OUT013,FDH31,1491.2948
OUT013,FDF24,1332.798
OUT013,FDS44,4609.722
OUT013,NCS41,2864.485
OUT013,NCD55,598.6433
OUT013,FDA33,2264.6338
OUT013,FDQ33,3350.4087
OUT013,FDT26,1879.1412
OUT013,FDX21,1811.6223
OUT013,NCL06,4182.92
OUT013,FDP25,2443.5847
OUT013,FDE53,1590.5948
OUT013,NCL07,587.7848
OUT013,NCV42,1581.0712
OUT013,FDQ07,4426.4146
OUT013,FDV27,911.46985
OUT013,DRD25,2173.0073
OUT013,FDE23,487.17343
OUT013,FDS08,2127.409
OUT013,FDW33,1738.3807
OUT013,FDZ40,751.71826
OUT013,FDO15,1000.33795
OUT013,FDW36,966.21497
OUT013,FDZ28,1950.3236
OUT013,FDN28,1352.0565
OUT013,FDY51,4602.811
OUT013,FDE16,3470.724
OUT013,FDI14,2603.9412
OUT013,DRM48,877.15735
OUT013,FDY26,5629.097
OUT013,DRI59,4092.0972
OUT013,FDN50,1327.7496
OUT013,FDO38,1255.0966
OUT013,FDS02,1650.491
OUT013,FDE40,880.5102
OUT013,FDF40,4843.018
OUT013,FDT32,3194.589
OUT013,FDT46,1025.3868
OUT013,FDX07,2965.6907
OUT013,FDM52,3150.157
OUT013,FDM02,1541.4563
OUT013,FDX52,3382.4575
OUT013,FDX55,2929.2783
OUT013,FDN01,2278.4836
OUT013,NCJ19,911.0746
OUT013,FDK09,4328.7275
OUT013,FDC16,1116.2638
OUT013,NCL17,2033.0004
OUT013,FDN49,719.1888
OUT013,FDA48,3485.1262
OUT013,FDT56,1040.8036
OUT013,FDZ03,2845.2656
OUT013,NCH30,1823.4683
OUT013,FDW51,3092.5703
OUT013,FDZ50,4258.009
OUT013,FDQ60,2494.9614
OUT013,FDA01,780.4774
OUT013,FDB26,853.5479
OUT013,FDU26,1337.8815
OUT013,FDB38,2298.726
OUT013,NCE07,1763.003
OUT013,FDG12,1907.3351
OUT013,FDW14,882.86865
OUT013,FDD16,1121.3474
OUT013,FDU39,1032.3021
OUT013,FDB49,1356.068
OUT013,FDC60,1743.8438
OUT013,FDB59,3271.1785
OUT013,FDK57,1801.1434
OUT013,FDW27,2217.3828
OUT013,NCZ54,2483.1785
OUT013,FDG02,2835.252
OUT013,FDI27,483.8929
OUT013,FDE10,2151.6035
OUT013,FDN51,4940.631
OUT013,FDA37,1935.842
OUT013,FDF34,2348.7307
OUT013,FDZ55,2750.0999
OUT013,FDT34,2062.7334
OUT013,FDJ52,2187.673
OUT013,NCF07,1661.9546
OUT013,FDV31,2946.8972
OUT013,FDL27,1063.5015
OUT013,FDL26,2436.662
OUT013,FDP57,1871.2556
OUT013,FDN03,5075.8164
OUT013,FDE36,3253.15
OUT013,FDS43,2336.379
OUT013,NCN05,2916.2698
OUT013,FDN45,3035.2249
OUT013,FDT09,2535.879
OUT013,FDI38,3869.2502
OUT013,NCX06,3602.1462
OUT013,FDO33,2104.9727
OUT013,FDN10,1785.336
OUT013,FDC28,1421.609
OUT013,NCG54,3043.9006
OUT013,NCK31,798.2816
OUT013,FDE56,838.86896
OUT013,FDE38,2674.786
OUT013,FDS11,3406.109
OUT013,FDQ26,525.3338
OUT013,FDB32,1558.796
OUT013,FDU49,1224.6609
OUT013,NCM53,1587.4463
OUT013,FDB39,684.6412
OUT013,FDY36,1026.3433
OUT013,FDM24,2677.5908
OUT013,NCY06,1905.1315
OUT013,FDN20,2599.3057
OUT013,FDP09,3408.1086
OUT013,FDV52,1996.111
OUT013,DRO59,1052.7565
OUT013,FDU28,3223.8806
OUT013,NCU54,2716.8604
OUT013,FDA16,4947.1465
OUT013,FDK02,2034.2074
OUT013,NCT30,956.47034
OUT013,FDS51,659.08
OUT013,NCH42,4978.1543
OUT013,FDC05,3547.9473
OUT013,FDZ31,2900.1873
OUT013,FDJ57,3123.2117
OUT013,FDW22,3861.183
OUT013,FDI02,1825.1093
OUT013,FDN60,3002.3577
OUT013,FDK26,3555.5508
OUT013,FDA35,2415.0386
OUT013,NCP05,2634.3389
OUT013,FDP16,5774.912
OUT013,FDR28,2802.872
OUT013,FDN08,2282.3342
OUT013,FDE08,2890.7236
OUT013,DRK01,1246.3314
OUT013,FDG41,1696.3964
OUT013,FDI26,2983.1023
OUT013,FDZ13,604.8933
OUT013,NCM05,6088.626
OUT013,FDK04,995.4113
OUT013,FDN24,1141.4878
OUT013,FDH44,2226.8914
OUT013,FDF33,1841.7281
OUT013,FDX34,2407.1077
OUT013,NCQ29,2553.5012
OUT013,FDA10,2077.158
OUT013,FDN48,1256.6799
OUT013,DRF49,1699.9425
OUT013,FDT16,5069.856
OUT013,NCU42,3453.167
OUT013,FDD26,3573.7253
OUT013,NCL55,3587.7236
OUT013,FDN27,1656.0667
OUT013,FDG59,94.27468
OUT013,FDI05,1255.7119
OUT013,FDB14,1658.797
OUT013,FDJ33,2000.6943
OUT013,FDR51,2419.6145
OUT013,FDK38,2350.967
OUT013,FDR15,2977.3613
OUT013,FDD56,2731.6628
OUT013,FDP34,2720.6572
OUT013,NCV05,1742.3575
OUT013,DRE25,1792.5593
OUT013,FDL20,1734.2263
OUT013,NCN55,5400.391
OUT013,FDH34,2767.4685
OUT013,DRI49,1439.4021
OUT013,FDF57,2697.1357
OUT013,FDG17,5326.212
OUT013,FDR57,2064.5254
OUT013,FDQ27,2071.6814
OUT013,FDV49,4997.8174
OUT013,FDH60,2706.8684
OUT013,DRF36,4028.856
OUT013,FDU35,1755.3416
OUT013,FDW38,504.46622
OUT013,DRM35,2853.926
OUT013,FDC10,1901.71
OUT013,FDV35,2961.3704
OUT013,FDU47,2641.4893
OUT013,FDZ14,1962.572
OUT013,FDS46,2378.1694
OUT013,FDN57,2345.6797
OUT013,NCX18,3140.7373
OUT013,FDH52,873.01544
OUT013,FDB10,2886.375
OUT013,FDH38,1831.3104
OUT013,FDP15,5409.0796
OUT013,DRI23,2926.9353
OUT013,NCR38,4314.357
OUT013,FDB46,2868.11
OUT013,FDE22,2963.9666
OUT013,NCX17,3163.062
OUT013,FDB27,2810.6409
OUT013,NCM06,2176.8281
OUT013,FDO01,2080.793
OUT013,NCO55,1765.8439
OUT013,FDT03,1640.7367
OUT013,FDF50,3532.823
OUT013,FDG14,2876.1772
OUT013,NCQ54,3279.6792
OUT013,FDE50,2885.9631
OUT013,FDT44,1863.78
OUT013,FDY60,2568.366
OUT013,FDU04,2018.0697
OUT013,FDO27,1464.6824
OUT013,NCW05,2127.177
OUT013,NCI29,1750.5757
OUT013,DRG48,2540.5308
OUT013,FDV21,2028.5187
OUT013,NCO53,3487.2568
OUT013,NCV17,2594.5566
OUT013,FDB05,4147.918
OUT013,FDS34,1729.4933
OUT013,FDM12,2484.0176
OUT013,FDD23,3652.1638
OUT013,FDQ57,2792.732
OUT013,FDL45,2710.5715
OUT013,FDK22,3136.4094
OUT035,NCJ31,3406.6428
OUT035,FDS10,2881.3804
OUT035,NCF19,876.8964
OUT035,FDE21,2132.4844
OUT035,NCS41,3141.982
OUT035,FDF41,4388.2646
OUT035,FDW12,2704.6167
OUT035,DRC24,2623.3518
OUT035,FDV56,1540.6498
OUT035,FDO27,1425.6409
OUT035,FDZ02,1270.6086
OUT035,FDO16,2089.978
OUT035,NCM42,1850.9896
OUT035,NCY06,2282.8997
OUT035,FDE52,1398.9136
OUT035,NCF31,2026.0594
OUT035,DRM11,5576.6484
OUT035,NCN14,3050.7224
OUT035,FDC09,1783.4133
OUT035,FDG28,3770.6228
OUT035,FDF32,3500.8896
OUT035,NCG54,2864.5598
OUT035,FDS09,919.8847
OUT035,FDL03,3690.675
OUT035,FDS01,2889.9993
OUT035,FDC11,1747.1213
OUT035,FDE02,1657.8535
OUT035,NCR41,1601.0762
OUT035,DRG49,6167.5903
OUT035,DRN59,744.84503
OUT035,FDI44,1244.7482
OUT035,FDH12,1810.3529
OUT035,FDM32,1659.7412
OUT035,FDM27,2894.152
OUT035,FDF34,2933.4158
OUT035,FDZ40,1014.80505
OUT035,DRM48,569.90533
OUT035,FDY08,1957.8691
OUT035,FDZ37,1415.672
OUT035,FDB45,1676.3422
OUT035,FDY25,3915.7683
OUT035,NCK31,927.1385
OUT035,FDT31,2677.4048
OUT035,DRH15,804.1357
OUT035,FDG12,1999.3191
OUT035,DRE01,4990.1147
OUT035,FDV02,2671.7104
OUT035,FDN13,1353.286
OUT035,FDU46,1251.8977
OUT035,FDT44,1683.6216
OUT035,FDV08,484.67224
OUT035,FDQ19,4676.3887
OUT035,FDE38,2715.7834
OUT035,FDD09,3054.7136
OUT035,FDR07,1065.4347
OUT035,FDM40,1981.0203
OUT035,FDW16,1560.273
OUT035,NCP02,822.78064
OUT035,FDY16,2726.9841
OUT035,FDV33,3408.0352
OUT035,NCL54,2960.1416
OUT035,FDV51,2723.7214
OUT035,NCT29,2031.1179
OUT035,FDD32,1464.846
OUT035,FDY09,3101.839
OUT035,FDJ07,1836.866
OUT035,FDT36,501.03284
OUT035,NCX41,3576.628
OUT035,NCD06,918.10913
OUT035,FDW27,2872.8657
OUT035,FDD36,1942.6151
OUT035,FDN22,3435.8542
OUT035,FDK03,6292.308
OUT035,DRG39,981.9178
OUT035,FDP37,2229.4033
OUT035,DRO59,1212.1183
OUT035,FDQ22,869.24133
OUT035,FDF39,5244.4585
OUT035,DRC25,1417.5807
OUT035,FDU59,1587.3418
OUT035,FDU28,3318.1091
OUT035,FDX13,4378.1885
OUT035,FDP59,1564.5272
OUT035,FDU16,1449.4585
OUT035,NCW29,2347.5205
OUT035,FDA02,1884.5619
OUT035,FDU24,2347.234
OUT035,FDZ48,1964.0681
OUT035,FDR12,2220.133
OUT035,FDM20,5937.5693
OUT035,FDC15,2048.0845
OUT035,FDY52,880.93994
OUT035,FDQ49,1875.7252
OUT035,FDP20,1885.5981
OUT035,NCF54,3175.6045
OUT035,FDR14,1139.5347
OUT035,FDV22,3629.037
OUT035,FDD33,3080.433
OUT035,FDE57,2570.713
OUT035,NCO55,1830.8577
OUT035,FDB50,1352.1663
OUT035,FDR26,2516.9792
OUT035,FDE29,1082.0681
OUT035,FDF45,1100.6206
OUT035,FDK28,7250.32
OUT035,NCA18,1550.3284
OUT035,FDW09,1356.0754
OUT035,FDL26,3194.8833
OUT035,FDT51,1500.6102
OUT035,FDK40,4037.5842
OUT035,DRH13,1668.3883
OUT035,FDS40,538.2774
OUT035,FDD53,677.6344
OUT035,FDG14,2707.469
OUT035,DRH49,1336.147
OUT035,FDN15,2148.701
OUT035,FDK57,1898.9056
OUT035,FDK32,3098.002
OUT035,NCR30,875.17365
OUT035,DRD27,1757.7928
OUT035,FDD28,735.1546
OUT035,FDM28,2918.1519
OUT035,NCZ53,2755.2927
OUT035,FDW51,3149.0261
OUT035,FDY03,1668.6373
OUT035,NCM53,1719.8146
OUT035,FDY39,3440.2834
OUT035,FDT01,3212.4436
OUT035,DRJ35,891.4572
OUT035,NCV42,2051.9167
OUT035,NCB55,786.8022
OUT035,FDR34,6163.2646
OUT035,NCZ17,712.50977
OUT035,FDM09,2684.4136
OUT035,FDB05,4711.3687
OUT035,FDJ08,2939.1548
OUT035,FDO03,4971.3516
OUT035,FDP51,2184.8276
OUT035,FDP58,3908.4846
OUT035,FDZ59,2727.3213
OUT035,FDQ28,3138.4731
OUT035,FDV31,2484.3699
OUT035,FDR04,1759.7366
OUT035,FDW47,2132.6975
OUT035,FDV46,2406.642
OUT035,FDU50,2143.3945
OUT035,FDG40,660.4556
OUT035,FDP21,2681.1858
OUT035,NCM17,791.9333
OUT035,FDU56,3469.2192
OUT035,NCT05,3885.4285
OUT035,FDY56,4733.1865
OUT035,FDL02,2515.1353
OUT035,NCI06,3419.2754
OUT035,FDC34,4049.1025
OUT035,FDU45,2264.5354
OUT035,FDH35,2543.0056
OUT035,FDY12,960.05945
OUT035,FDU15,912.4797
OUT035,NCD31,2826.7761
OUT035,FDJ56,1974.3934
OUT035,FDD39,3779.5823
OUT035,FDL52,674.66876
OUT035,FDS39,2585.1077
OUT035,DRH01,2724.2917
OUT035,FDA47,2294.9124
OUT035,FDL15,2782.4646
OUT035,FDF58,976.4895
OUT035,FDA43,3125.9272
OUT035,NCF18,3414.578
OUT035,NCH55,2174.9688
OUT035,FDS44,4005.3787
OUT035,FDY36,1099.7953
OUT035,NCM55,3687.564
OUT035,FDE40,1020.22675
OUT035,FDE05,1817.8585
OUT035,FDP56,811.30365
OUT035,FDW44,2711.2073
OUT035,FDU01,3058.779
OUT035,FDT12,3579.9346
OUT035,NCV29,3520.8135
OUT035,FDO50,1433.3285
OUT035,NCG30,1853.5709
OUT035,FDZ27,758.7041
OUT035,FDV50,1913.3713
OUT035,FDV52,1990.7616
OUT035,FDV25,4460.6353
OUT035,FDR51,2584.177
OUT035,FDQ60,2318.114
OUT035,FDX14,1104.4982
OUT035,FDR19,2435.3894
OUT035,NCO05,1892.575
OUT035,NCA53,822.8062
OUT035,FDX08,3123.36
OUT035,NCK17,721.00525
OUT035,NCA42,2756.6572
OUT035,DRI01,2852.1604
OUT035,DRN11,2742.6257
OUT035,FDF12,2304.695
OUT035,FDX56,4670.734
OUT035,FDR31,2334.6802
OUT035,FDV55,2384.2798
OUT035,FDW60,2962.2087
OUT035,FDJ21,3007.8271
OUT035,FDG21,3301.3062
OUT035,FDK08,1607.1226
OUT035,FDJ12,3731.5605
OUT035,FDV48,1434.6224
OUT035,FDA19,2475.475
OUT035,FDC08,3755.4368
OUT035,FDS35,1007.19116
OUT035,FDS26,6090.6577
OUT035,NCO07,3531.8608
OUT035,FDA55,4401.0947
OUT035,FDV34,1241.3081
OUT035,DRJ59,748.7337
OUT035,NCD19,983.5296
OUT035,NCR42,363.8891
OUT035,DRH59,1142.6404
OUT035,NCM31,2067.4727
OUT035,FDS50,3867.1116
OUT035,FDC14,625.95734
OUT035,NCF55,725.4551
OUT035,NCM19,1864.3381
OUT035,FDZ25,3296.078
OUT035,NCT17,4150.9956
OUT035,FDJ20,1783.7915
OUT035,FDV43,505.34406
OUT035,FDN24,929.80035
OUT035,NCW05,2202.3965
OUT035,FDZ50,3404.2363
OUT035,NCN42,2753.1184
OUT035,FDG05,2149.695
OUT035,FDF38,583.18463
OUT035,NCJ43,2727.521
OUT035,DRC01,809.4722
OUT035,FDQ04,532.4751
OUT035,FDK04,929.4557
OUT035,FDU43,3014.9766
OUT035,NCV41,1920.0061
OUT035,NCY05,593.7587
OUT035,NCC43,6135.5757
OUT035,FDN31,2879.5327
OUT035,DRD24,2385.278
OUT035,FDV03,2678.5337
OUT035,NCA17,2120.8787
OUT035,FDA27,2213.1292
OUT035,FDW11,848.8732
OUT035,NCD42,674.80164
OUT035,DRJ37,2471.5637
OUT035,FDV07,1725.2686
OUT035,FDM16,1235.1924
OUT035,FDA38,3986.8276
OUT035,FDX27,1647.396
OUT035,FDR45,5568.144
OUT035,FDO49,789.32513
OUT035,FDW45,3258.5227
OUT035,FDS22,849.57275
OUT035,NCP42,3348.9592
OUT035,NCQ42,2087.1562
OUT035,FDZ04,1015.4912
OUT035,FDE08,2572.0012
OUT035,NCQ53,5459.155
OUT035,FDH04,1371.5707
OUT035,NCI17,1625.9392
OUT035,FDK43,2166.094
OUT035,DRJ23,3685.947
OUT035,DRF36,2678.109
OUT035,FDU09,1138.3177
OUT035,FDW04,2019.9596
OUT035,NCN43,2336.5886
